source,target,date,user
1042008,1043014,2020-10-08T16:07:44.4Z,834077
189574,1041999,2020-10-08T02:26:18.037Z,2497784
1041999,1043012,2020-10-08T16:07:13.507Z,834077
189574,1041889,2020-10-08T00:47:36.013Z,113660
1041889,1041899,2020-10-08T00:55:18.747Z,834077
1041889,1041907,2020-10-08T00:58:47.36Z,113660
1041889,1041926,2020-10-08T01:19:37.033Z,834077
1041889,1041995,2020-10-08T02:23:21.67Z,113660
1041889,1042100,2020-10-08T04:06:54.21Z,834077
189691,1043912,2020-10-09T10:28:29.523Z,534308
189691,1043883,2020-10-09T10:03:40.457Z,5091800
189691,1043719,2020-10-09T07:35:13.783Z,347724
189691,1042698,2020-10-08T12:06:24.063Z,4338270
1042698,1042708,2020-10-08T12:19:25.413Z,548996
189691,1042597,2020-10-08T10:51:54.767Z,1622856
1042597,1042654,2020-10-08T11:35:32.263Z,548996
189691,1042591,2020-10-08T10:44:22.89Z,37166
1042591,1042625,2020-10-08T11:19:43.597Z,317344
1042591,1042652,2020-10-08T11:34:25.467Z,548996
188333,1043359,2020-10-08T22:39:12.87Z,5659204
1043359,1044444,2020-10-09T19:10:21.15Z,3355848
1043359,1051760,2020-10-16T20:26:15.037Z,5659204
189594,1042021,2020-10-08T02:53:51.09Z,2497784
1042021,1042037,2020-10-08T03:05:04.337Z,1904629
1042021,1042046,2020-10-08T03:14:51.227Z,2497784
1042021,1042164,2020-10-08T05:26:27.047Z,3307250
189594,1045109,2020-10-10T10:57:26.157Z,849438
189594,1045015,2020-10-10T09:30:51.103Z,3394758
189594,1044584,2020-10-09T23:57:20.23Z,3355848
189594,1043183,2020-10-08T18:41:16.687Z,75976
189594,1043141,2020-10-08T18:06:35.437Z,2477041
189594,1042011,2020-10-08T02:40:26.583Z,113660
1042011,1042018,2020-10-08T02:49:05.47Z,1904629
1042011,1042084,2020-10-08T03:47:10.31Z,1904629
189196,1041239,2020-10-07T16:29:33.2Z,317344
1041239,1041670,2020-10-07T21:38:41.313Z,2062758
1041239,1041720,2020-10-07T22:10:50.447Z,2062758
1041239,1041830,2020-10-07T23:42:53.893Z,317344
189196,1040054,2020-10-07T00:56:14.157Z,1243482
1040054,1040074,2020-10-07T01:10:06.127Z,317344
1040054,1040082,2020-10-07T01:15:36.727Z,556875
1040054,1040093,2020-10-07T01:20:49.66Z,1243482
1040054,1040098,2020-10-07T01:23:03.013Z,556875
1040054,1040123,2020-10-07T01:44:42.32Z,317344
189196,1040085,2020-10-07T01:16:55.087Z,1265131
189196,1040047,2020-10-07T00:54:01.69Z,2191934
189196,1043135,2020-10-08T17:59:50.827Z,75976
1043135,1043409,2020-10-09T00:45:56.297Z,317344
189196,1042699,2020-10-08T12:07:35.21Z,4338270
189196,1040213,2020-10-07T03:14:26.107Z,4338270
1040213,1042694,2020-10-08T12:02:14.86Z,4338270
1040213,1042732,2020-10-08T12:31:15.463Z,317344
189196,1040080,2020-10-07T01:15:02.88Z,2006644
189544,1046925,2020-10-12T05:25:16.737Z,4338270
189544,1041788,2020-10-07T23:11:26.967Z,1243482
1041788,1041793,2020-10-07T23:12:39.57Z,761268
189544,1047075,2020-10-12T08:38:42.05Z,2931152
189544,1041773,2020-10-07T22:58:39.597Z,1238844
1041773,1041792,2020-10-07T23:12:29.097Z,761268
1041773,1041826,2020-10-07T23:38:44.553Z,113660
1041773,1041828,2020-10-07T23:41:47.137Z,761268
1041773,1041867,2020-10-08T00:23:24.833Z,2058044
189561,1041883,2020-10-08T00:37:48.967Z,1622856
189561,1041878,2020-10-08T00:33:22.237Z,644036
189561,1042142,2020-10-08T04:59:10.41Z,4338270
189561,1041778,2020-10-07T23:03:49.867Z,2490236
189184,1040048,2020-10-07T00:54:26.21Z,1723677
1040048,1040269,2020-10-07T04:08:44.007Z,1155353
189184,1040010,2020-10-07T00:33:49.2Z,2062758
1040010,1040271,2020-10-07T04:09:21.233Z,1155353
189184,1040420,2020-10-07T06:10:58.147Z,4338270
1040420,1040425,2020-10-07T06:12:18.457Z,1155353
189184,1040226,2020-10-07T03:27:33.293Z,1666670
1040226,1040274,2020-10-07T04:09:59.767Z,1155353
189184,1040211,2020-10-07T03:09:51.733Z,2708740
1040211,1040275,2020-10-07T04:10:15.09Z,1155353
189184,1040199,2020-10-07T02:55:59.253Z,4131169
1040199,1040424,2020-10-07T06:11:44.353Z,1155353
189184,1040172,2020-10-07T02:30:48.947Z,3015190
1040172,1040428,2020-10-07T06:13:06.347Z,1155353
189184,1040112,2020-10-07T01:32:39.283Z,1622856
1040112,1040427,2020-10-07T06:12:41.57Z,1155353
189184,1040108,2020-10-07T01:27:39.597Z,2497784
1040108,1040423,2020-10-07T06:11:31.133Z,1155353
189184,1040025,2020-10-07T00:41:41.533Z,1408769
1040025,1040421,2020-10-07T06:11:14.137Z,1155353
189184,1040849,2020-10-07T11:56:15.9Z,3492127
189184,1040584,2020-10-07T08:36:53.363Z,4287302
189184,1040165,2020-10-07T02:22:29.073Z,3654943
189184,1040150,2020-10-07T02:09:48Z,1364892
189184,1040132,2020-10-07T01:54:25.753Z,3981519
189184,1040115,2020-10-07T01:36:57.287Z,1440116
189184,1040103,2020-10-07T01:23:39.793Z,1905014
1040103,1040426,2020-10-07T06:12:35.373Z,1155353
189184,1040052,2020-10-07T00:55:27.493Z,690886
189184,1040038,2020-10-07T00:48:03.877Z,644036
189344,1043134,2020-10-08T17:58:38.653Z,75976
1043134,1043174,2020-10-08T18:26:57.127Z,2596066
1043134,1043192,2020-10-08T18:47:40.177Z,75976
189344,1040998,2020-10-07T13:42:20.103Z,4987610
189344,1040899,2020-10-07T12:34:45.663Z,2781854
189344,1043171,2020-10-08T18:23:29.817Z,2745910
189344,1042691,2020-10-08T11:56:45.327Z,3355848
1042691,1042744,2020-10-08T12:36:30.253Z,2596066
189344,1040798,2020-10-07T10:58:11.35Z,113660
1040798,1040822,2020-10-07T11:20:51.173Z,836846
1040798,1040840,2020-10-07T11:39:29.9Z,113660
1040798,1040856,2020-10-07T12:05:25.907Z,836846
1040798,1040902,2020-10-07T12:36:20.823Z,456596
1040798,1040907,2020-10-07T12:41:51.823Z,836846
1040798,1041005,2020-10-07T13:48:01.757Z,2596066
1040798,1042499,2020-10-08T09:05:04.89Z,113660
189171,1040016,2020-10-07T00:37:09.653Z,2062758
189171,1040087,2020-10-07T01:17:52.173Z,113660
1040087,1040154,2020-10-07T02:13:28.48Z,113660
1040087,1040184,2020-10-07T02:48:50.387Z,260287
1040087,1040195,2020-10-07T02:55:07.553Z,113660
1040087,1040215,2020-10-07T03:15:42.887Z,113660
1040087,1040229,2020-10-07T03:30:33.657Z,113660
189171,1039998,2020-10-07T00:29:04.153Z,113660
1039998,1041819,2020-10-07T23:32:27.26Z,761268
189171,1039955,2020-10-06T23:58:05.43Z,113660
1039955,1040001,2020-10-07T00:30:00.453Z,2970010
1039955,1040015,2020-10-07T00:36:34.043Z,113660
189171,1040148,2020-10-07T02:08:46.873Z,3546073
189171,1039969,2020-10-07T00:10:08.92Z,761268
189171,1041814,2020-10-07T23:27:29.42Z,836846
189171,1041011,2020-10-07T13:54:23.807Z,4203334
189171,1040254,2020-10-07T03:59:31.667Z,4338270
189261,1040589,2020-10-07T08:39:36.883Z,651378
1040589,1040725,2020-10-07T10:06:55.713Z,260287
189261,1040398,2020-10-07T05:46:01.487Z,2000147
1040398,1040422,2020-10-07T06:11:16.86Z,260287
1040398,1040493,2020-10-07T07:04:08.857Z,2000147
1040398,1040542,2020-10-07T07:55:21.76Z,260287
189261,1045974,2020-10-11T07:51:06.72Z,3540817
188810,1038046,2020-10-05T14:05:44.707Z,1614257
1038046,1038139,2020-10-05T15:23:11.753Z,1155353
188810,1038065,2020-10-05T14:20:00.96Z,443651
188810,1038221,2020-10-05T16:49:37.627Z,59561
1038221,1038223,2020-10-05T16:54:04.78Z,690886
1038221,1038229,2020-10-05T16:56:38.617Z,1243482
188810,1038090,2020-10-05T14:38:23.493Z,2062758
188810,1037873,2020-10-05T12:00:02.823Z,5264912
1037873,1037926,2020-10-05T12:32:47.44Z,59561
1037873,1037953,2020-10-05T12:49:37.67Z,496907
1037873,1037934,2020-10-05T12:36:58.08Z,4822473
1037873,1037974,2020-10-05T13:02:55.883Z,59561
188810,1038101,2020-10-05T14:50:21.38Z,2781854
1038101,1038108,2020-10-05T14:57:53.63Z,59561
188810,1037998,2020-10-05T13:20:56.187Z,4203334
1037998,1038010,2020-10-05T13:33:24.94Z,59561
188810,1037942,2020-10-05T12:43:07.467Z,2191934
1037942,1037950,2020-10-05T12:48:04.773Z,59561
1037942,1037992,2020-10-05T13:18:16.04Z,2191934
188810,1037924,2020-10-05T12:32:27.84Z,4822473
188810,1038147,2020-10-05T15:31:49.08Z,1155353
1038147,1038163,2020-10-05T15:44:51.557Z,37166
1038147,1038164,2020-10-05T15:44:55.893Z,59561
1038147,1038576,2020-10-05T22:11:42.48Z,1155353
188810,1038119,2020-10-05T15:05:45.21Z,2243857
1038119,1038121,2020-10-05T15:07:37.27Z,4610171
1038119,1038129,2020-10-05T15:12:59.947Z,2243857
188810,1038096,2020-10-05T14:44:08.067Z,5834830
188810,1038068,2020-10-05T14:23:50.643Z,3997034
188810,1037923,2020-10-05T12:32:13.763Z,3162941
1037923,1037958,2020-10-05T12:53:49.22Z,59561
1037923,1038004,2020-10-05T13:24:51.483Z,698363
1037923,1038019,2020-10-05T13:39:22.583Z,1243482
1037923,1038036,2020-10-05T13:53:51.787Z,698363
188810,1037914,2020-10-05T12:28:46.25Z,1364892
1037914,1037916,2020-10-05T12:29:49.303Z,59561
188810,1037929,2020-10-05T12:34:46.46Z,5337747
1037929,1037937,2020-10-05T12:38:36.78Z,4947327
188810,1037903,2020-10-05T12:24:24.207Z,2702481
1037903,1037917,2020-10-05T12:30:23.917Z,59561
188810,1037892,2020-10-05T12:14:41.033Z,5007869
1037892,1037907,2020-10-05T12:25:37.227Z,0
1037892,1037910,2020-10-05T12:27:38.873Z,5007869
1037892,1037920,2020-10-05T12:31:21.573Z,59561
188810,1039191,2020-10-06T12:12:09.473Z,1765345
188810,1039036,2020-10-06T09:14:14.003Z,3924325
1039036,1039605,2020-10-06T17:04:14.53Z,3924325
1039036,1039608,2020-10-06T17:07:50.15Z,37166
1039036,1039620,2020-10-06T17:15:56.653Z,59561
1039036,1040388,2020-10-07T05:37:35.873Z,75976
1039036,1040396,2020-10-07T05:44:17.117Z,1364892
188810,1038224,2020-10-05T16:54:46.553Z,1695531
1038224,1038243,2020-10-05T17:04:19.647Z,530572
1038224,1038251,2020-10-05T17:08:20.177Z,1695531
188810,1038183,2020-10-05T16:01:52.55Z,690886
1038183,1038203,2020-10-05T16:29:59.553Z,59561
188810,1038146,2020-10-05T15:31:01.5Z,5222654
188810,1038144,2020-10-05T15:28:13.65Z,37166
1038144,1038165,2020-10-05T15:45:27.72Z,59561
1038144,1038167,2020-10-05T15:51:42.417Z,59561
188810,1038079,2020-10-05T14:32:22.72Z,3924325
188810,1038072,2020-10-05T14:27:50.827Z,698363
1038072,1038086,2020-10-05T14:36:24.207Z,2062758
1038072,1038087,2020-10-05T14:36:36.363Z,1243482
188810,1038013,2020-10-05T13:35:28.953Z,3350264
188810,1038141,2020-10-05T15:27:19.807Z,0
188810,1037959,2020-10-05T12:53:56.997Z,0
1037959,1037986,2020-10-05T13:12:46.45Z,0
188810,1037921,2020-10-05T12:32:02.773Z,0
189580,1041978,2020-10-08T02:06:26.177Z,1305588
189580,1041994,2020-10-08T02:23:15.817Z,2497784
189580,1041937,2020-10-08T01:37:09.033Z,1622856
1041937,1041951,2020-10-08T01:43:40.213Z,1305588
1041937,1041956,2020-10-08T01:48:24.993Z,1622856
1041937,1041959,2020-10-08T01:51:07.497Z,1305588
189580,1042060,2020-10-08T03:24:05.897Z,3802168
1042060,1042068,2020-10-08T03:29:55.577Z,1622856
1042060,1042069,2020-10-08T03:30:53.723Z,1622856
1042060,1042122,2020-10-08T04:36:32.173Z,1305588
189557,1041782,2020-10-07T23:06:09.45Z,1723677
1041782,1044062,2020-10-09T13:33:06.297Z,75976
189557,1041772,2020-10-07T22:58:18.46Z,3355848
189557,1041751,2020-10-07T22:36:36.077Z,2490236
189353,1040787,2020-10-07T10:51:37.87Z,113660
1040787,1040828,2020-10-07T11:29:31.507Z,690886
189353,1040820,2020-10-07T11:17:32.107Z,1243482
1040820,1040833,2020-10-07T11:33:41.003Z,2006644
1040820,1040908,2020-10-07T12:42:06.84Z,456596
189188,1041695,2020-10-07T21:56:26.773Z,761268
1041695,1041710,2020-10-07T22:05:58.96Z,2062758
189188,1040182,2020-10-07T02:47:28.753Z,2497784
1040182,1041577,2020-10-07T20:28:48.033Z,2062758
189188,1040153,2020-10-07T02:11:47.02Z,1622856
1040153,1041579,2020-10-07T20:30:13.36Z,2062758
189188,1041596,2020-10-07T20:40:56.103Z,75976
1041596,1041641,2020-10-07T21:19:30.49Z,2062758
1041596,1041644,2020-10-07T21:22:45.06Z,75976
1041596,1041653,2020-10-07T21:28:58.89Z,2062758
1041596,1041703,2020-10-07T22:02:35.05Z,2062758
1041596,1041711,2020-10-07T22:07:14.797Z,37166
1041596,1041718,2020-10-07T22:10:01.287Z,2062758
1041596,1041743,2020-10-07T22:23:22.907Z,75976
189193,1041508,2020-10-07T19:30:28.073Z,5659204
1041508,1041518,2020-10-07T19:38:15.98Z,113660
1041508,1041523,2020-10-07T19:40:45.19Z,37166
1041508,1042468,2020-10-08T08:44:32.51Z,113660
189193,1040353,2020-10-07T05:12:56.807Z,4338270
189237,1040281,2020-10-07T04:18:37.603Z,1723677
1040281,1040699,2020-10-07T09:48:36.94Z,37166
1040281,1042305,2020-10-08T07:05:22.267Z,769452
1040281,1042336,2020-10-08T07:20:43.687Z,1723677
189237,1040257,2020-10-07T04:03:30.117Z,2745910
189237,1042635,2020-10-08T11:25:08.987Z,4390179
189237,1040703,2020-10-07T09:51:35.84Z,37166
189237,1040696,2020-10-07T09:45:03.353Z,471945
1040696,1042639,2020-10-08T11:27:25.907Z,75976
188999,1039966,2020-10-07T00:08:40.247Z,2243857
1039966,1039976,2020-10-07T00:16:43.243Z,1155353
1039966,1039985,2020-10-07T00:21:40.827Z,4287302
1039966,1039987,2020-10-07T00:24:06.54Z,557179
1039966,1040042,2020-10-07T00:49:58.597Z,404016
1039966,1040125,2020-10-07T01:45:29.347Z,3686759
188999,1039397,2020-10-06T14:49:46.357Z,2745910
1039397,1039468,2020-10-06T15:45:11.117Z,113660
1039397,1039483,2020-10-06T16:04:51.207Z,1155353
1039397,1039623,2020-10-06T17:18:54.513Z,1860617
1039397,1039649,2020-10-06T17:37:27.39Z,2745910
1039397,1039703,2020-10-06T18:24:38.817Z,2745910
1039397,1039946,2020-10-06T23:20:03.147Z,113660
1039397,1040002,2020-10-07T00:30:29.423Z,4287302
188999,1040312,2020-10-07T04:43:26.187Z,2000147
188999,1039968,2020-10-07T00:09:44.11Z,690886
1039968,1039974,2020-10-07T00:16:29.6Z,1155353
1039968,1039980,2020-10-07T00:19:17.213Z,113660
1039968,1039982,2020-10-07T00:20:42.34Z,113660
1039968,1039991,2020-10-07T00:24:45.843Z,690886
188999,1040501,2020-10-07T07:10:45.767Z,4338270
188999,1038984,2020-10-06T08:11:35.5Z,0
189324,1044518,2020-10-09T20:44:04.463Z,2596066
189324,1043275,2020-10-08T20:30:42.967Z,2596066
1043275,1044162,2020-10-09T15:06:51.123Z,1723677
1043275,1044328,2020-10-09T17:11:34.277Z,2596066
189199,1041888,2020-10-08T00:45:17.37Z,1622856
189186,1040000,2020-10-07T00:29:32.49Z,443651
1040000,1040009,2020-10-07T00:33:35.907Z,864216
1040000,1040029,2020-10-07T00:43:34.17Z,3355848
1040000,1040197,2020-10-07T02:55:37.417Z,3654943
189604,1042101,2020-10-08T04:07:54.193Z,846065
1042101,1042111,2020-10-08T04:16:19.08Z,834077
189374,1040973,2020-10-07T13:29:28.727Z,75976
189374,1041162,2020-10-07T15:29:56.923Z,1138256
189090,1039708,2020-10-06T18:29:27.687Z,1243482
1039708,1039721,2020-10-06T18:35:09.55Z,4712534
1039708,1039729,2020-10-06T18:40:53.74Z,5264912
1039708,1039975,2020-10-07T00:16:41.243Z,1243482
1039708,1040644,2020-10-07T09:13:27.21Z,0
1039708,1040690,2020-10-07T09:43:47.77Z,5264912
189090,1039715,2020-10-06T18:32:41.127Z,5264912
189090,1039651,2020-10-06T17:37:49.947Z,698363
189090,1039939,2020-10-06T22:59:01.213Z,5325169
189090,1039798,2020-10-06T19:46:04.917Z,4287302
189090,1039602,2020-10-06T17:01:07.953Z,933480
1039602,1039683,2020-10-06T18:01:29.14Z,37166
1039602,1039717,2020-10-06T18:33:54.457Z,933480
1039602,1039840,2020-10-06T20:24:32.95Z,456596
1039602,1039932,2020-10-06T22:41:27.927Z,933480
1039602,1039933,2020-10-06T22:43:46.903Z,456596
189090,1039782,2020-10-06T19:33:43.4Z,5240400
189090,1040643,2020-10-07T09:13:04.527Z,0
1040643,1040694,2020-10-07T09:44:55.17Z,5264912
1040643,1040709,2020-10-07T09:54:08.75Z,0
188843,1038122,2020-10-05T15:07:54.713Z,75976
1038122,1038127,2020-10-05T15:12:08.913Z,2243857
1038122,1038177,2020-10-05T15:56:01.793Z,2745910
188843,1038135,2020-10-05T15:20:12.857Z,974295
1038135,1038137,2020-10-05T15:22:48.17Z,443651
1038135,1038172,2020-10-05T15:54:39.89Z,317344
1038135,1038600,2020-10-05T23:05:40.837Z,3652230
188843,1038142,2020-10-05T15:27:42Z,37166
188843,1038603,2020-10-05T23:06:51.383Z,521899
188843,1038152,2020-10-05T15:36:15Z,456596
188843,1039727,2020-10-06T18:39:45.977Z,1024689
188843,1038793,2020-10-06T04:08:40.113Z,1328185
188843,1038486,2020-10-05T20:17:48.223Z,2586938
1038486,1038489,2020-10-05T20:24:50.13Z,1238844
188843,1038295,2020-10-05T17:58:22.99Z,4321234
189320,1040672,2020-10-07T09:31:08.75Z,4338270
1040672,1040683,2020-10-07T09:38:05.8Z,1690820
189173,1039979,2020-10-07T00:19:07.243Z,1323728
189173,1039972,2020-10-07T00:14:19.227Z,2243857
189173,1040871,2020-10-07T12:14:26.233Z,0
189358,1040976,2020-10-07T13:30:57.9Z,75976
189358,1040883,2020-10-07T12:22:43.02Z,3686759
189137,1040498,2020-10-07T07:08:04.717Z,4338270
1040498,1040519,2020-10-07T07:27:52.297Z,761268
189192,1040510,2020-10-07T07:21:45.467Z,4822473
189192,1040151,2020-10-07T02:10:57.733Z,1243482
189192,1040149,2020-10-07T02:09:41.45Z,2497784
189192,1040129,2020-10-07T01:49:16.707Z,1622856
189265,1040438,2020-10-07T06:21:42.613Z,5007869
189265,1040804,2020-10-07T11:03:43.197Z,113660
1040804,1040851,2020-10-07T11:59:03.82Z,3686759
189265,1040451,2020-10-07T06:34:10.937Z,1622856
189183,1040491,2020-10-07T07:03:56.927Z,4338270
189181,1040380,2020-10-07T05:30:19.223Z,5168883
189181,1039992,2020-10-07T00:26:42.243Z,2745125
1039992,1040008,2020-10-07T00:33:20.077Z,4287302
1039992,1040013,2020-10-07T00:34:39.463Z,2745125
1039992,1040021,2020-10-07T00:38:36.613Z,4287302
1039992,1040351,2020-10-07T05:08:55.72Z,2657176
1039992,1040581,2020-10-07T08:30:09.237Z,4287302
189586,1043572,2020-10-09T04:38:56.693Z,1364892
189586,1042848,2020-10-08T14:04:21.367Z,1305588
189586,1042706,2020-10-08T12:16:30.737Z,75976
1042706,1042809,2020-10-08T13:37:58.157Z,75976
189343,1040735,2020-10-07T10:15:49.633Z,453249
189195,1040061,2020-10-07T00:59:58.023Z,779205
187906,1033437,2020-10-01T01:46:38.73Z,557179
1033437,1033609,2020-10-01T06:03:42.897Z,761268
187906,1033696,2020-10-01T07:46:47.933Z,113660
1033696,1034021,2020-10-01T12:36:42Z,761268
187906,1033342,2020-09-30T21:40:22.58Z,2970010
1033342,1033587,2020-10-01T05:35:15.993Z,5563932
187906,1035104,2020-10-02T12:54:59.227Z,554091
1035104,1035244,2020-10-02T15:06:27.727Z,2970010
187906,1034155,2020-10-01T14:49:08.7Z,2191934
187906,1033747,2020-10-01T08:32:57.703Z,3446727
187906,1033857,2020-10-01T10:12:00.673Z,1829450
1033857,1034014,2020-10-01T12:32:48.647Z,761268
1033857,1037865,2020-10-05T11:56:38.827Z,3486681
187906,1037880,2020-10-05T12:08:48.273Z,456596
187906,1034480,2020-10-01T19:47:29.513Z,5748579
187906,1034187,2020-10-01T15:07:13.4Z,2970010
1034187,1034302,2020-10-01T16:23:31.443Z,2970010
187906,1038063,2020-10-05T14:18:46.877Z,975432
1038063,1038066,2020-10-05T14:20:46.09Z,656212
187906,1037877,2020-10-05T12:06:49.373Z,3486681
187906,1034007,2020-10-01T12:26:39.597Z,1079062
187906,1034837,2020-10-02T08:16:33.057Z,0
187906,1034782,2020-10-02T07:02:26.537Z,0
189305,1043776,2020-10-09T08:33:40.653Z,3220715
1043776,1043855,2020-10-09T09:40:19.963Z,3924325
189305,1040663,2020-10-07T09:25:11.163Z,0
188143,1034753,2020-10-02T06:23:19.743Z,443651
188143,1034941,2020-10-02T10:12:15.14Z,75976
1034941,1035649,2020-10-02T23:11:59.973Z,3616012
188143,1038231,2020-10-05T16:57:05.63Z,1860617
188143,1036589,2020-10-04T02:48:54.42Z,4117441
1036589,1036631,2020-10-04T05:13:33.967Z,2970010
1036589,1037252,2020-10-04T18:23:32.823Z,306452
1036589,1037341,2020-10-04T22:05:22.293Z,2970010
1036589,1037345,2020-10-04T22:13:19.89Z,306452
188143,1035914,2020-10-03T08:21:27.597Z,3446727
188143,1035624,2020-10-02T21:40:17.623Z,2970010
188143,1036816,2020-10-04T10:03:03.913Z,3686759
188752,1037541,2020-10-05T05:25:58.27Z,4822473
189202,1040383,2020-10-07T05:32:11.307Z,5381720
188158,1034744,2020-10-02T06:17:07.287Z,957334
1034744,1035648,2020-10-02T23:11:14.823Z,2745910
188158,1036930,2020-10-04T12:33:18.963Z,5563932
1036930,1036968,2020-10-04T13:01:09.647Z,2243857
1036930,1036979,2020-10-04T13:20:32.323Z,1433386
1036930,1038284,2020-10-05T17:49:29.603Z,4287302
188158,1036964,2020-10-04T12:55:54.303Z,2243857
188158,1034608,2020-10-02T00:53:16.743Z,2745125
1034608,1035114,2020-10-02T13:05:47.447Z,5141448
189491,1041457,2020-10-07T18:45:48.18Z,644036
1041457,1041464,2020-10-07T18:50:23.183Z,4317484
189211,1040252,2020-10-07T03:58:29.623Z,2745910
189211,1040147,2020-10-07T02:07:18.727Z,1622856
189211,1040144,2020-10-07T02:04:13.88Z,2657176
189540,1041681,2020-10-07T21:48:08.45Z,2675447
189540,1041982,2020-10-08T02:08:19.81Z,761268
189559,1041870,2020-10-08T00:30:24.967Z,690886
189559,1041805,2020-10-07T23:15:55.227Z,113660
1041805,1041839,2020-10-07T23:51:48.69Z,836846
189559,1041750,2020-10-07T22:36:15.117Z,75976
1041750,1041767,2020-10-07T22:53:19.013Z,836846
188118,1034876,2020-10-02T09:01:12.777Z,317344
1034876,1035000,2020-10-02T11:23:25.61Z,764458
1034876,1035923,2020-10-03T08:31:37.54Z,317344
1034876,1035940,2020-10-03T09:02:48.73Z,2596066
1034876,1035980,2020-10-03T10:02:01.443Z,2675447
1034876,1036040,2020-10-03T11:13:30.147Z,317344
1034876,1036122,2020-10-03T13:01:15.59Z,3307250
1034876,1037846,2020-10-05T11:38:39.377Z,1532198
1034876,1038097,2020-10-05T14:44:33.507Z,2745910
188118,1035647,2020-10-02T23:09:11.91Z,2745910
188118,1034621,2020-10-02T01:34:50.307Z,1155353
1034621,1034726,2020-10-02T05:54:18.507Z,1377638
188118,1034854,2020-10-02T08:41:37.327Z,698363
188118,1034791,2020-10-02T07:10:30.803Z,4822473
188118,1036815,2020-10-04T10:01:19.567Z,3686759
188118,1036059,2020-10-03T11:45:40.977Z,3881702
188118,1034813,2020-10-02T07:42:53.217Z,1243482
188118,1034711,2020-10-02T05:30:23.34Z,1614257
189379,1040932,2020-10-07T12:59:49.177Z,443651
189379,1040988,2020-10-07T13:36:53.053Z,4987610
189379,1040985,2020-10-07T13:34:36.943Z,4987610
189286,1040495,2020-10-07T07:06:19.833Z,698363
1040495,1040526,2020-10-07T07:37:36.02Z,761268
189286,1040770,2020-10-07T10:40:02.893Z,4203334
189286,1040528,2020-10-07T07:39:41.547Z,1440116
188831,1038070,2020-10-05T14:26:27.047Z,5338842
1038070,1038073,2020-10-05T14:28:02.013Z,5240400
188831,1038026,2020-10-05T13:46:22.493Z,656212
1038026,1038028,2020-10-05T13:47:47.237Z,5240400
1038026,1038032,2020-10-05T13:51:01.41Z,656212
1038026,1038052,2020-10-05T14:09:44.713Z,5240400
188566,1036554,2020-10-04T00:30:24.587Z,113660
1036554,1036843,2020-10-04T10:28:19.903Z,2596066
1036554,1036999,2020-10-04T13:43:58.42Z,1245811
188741,1037495,2020-10-05T04:34:50.407Z,5264912
188741,1037493,2020-10-05T04:33:02.98Z,4338270
188741,1037492,2020-10-05T04:31:58.28Z,5264912
188741,1037464,2020-10-05T03:53:59.033Z,2781854
189592,1042170,2020-10-08T05:30:28.427Z,862519
186678,1026929,2020-09-25T16:53:48.173Z,443651
1026929,1027251,2020-09-26T01:44:02.32Z,113660
1026929,1027357,2020-09-26T05:11:56.283Z,443651
1026929,1036847,2020-10-04T10:30:49.397Z,3686759
186678,1026851,2020-09-25T15:41:35.393Z,113660
186678,1026854,2020-09-25T15:43:16.527Z,113660
186678,1026832,2020-09-25T15:25:21.22Z,5264912
186678,1032108,2020-09-30T00:44:52.967Z,75976
186678,1031660,2020-09-29T15:36:49.557Z,4735094
186678,1027196,2020-09-25T23:27:30.61Z,2435391
186678,1027104,2020-09-25T20:49:03.877Z,4822473
186678,1026887,2020-09-25T16:14:15.807Z,2236951
186678,1026837,2020-09-25T15:30:45.293Z,698363
186678,1027895,2020-09-26T13:09:31.983Z,3773993
188744,1038704,2020-10-06T01:26:06.54Z,113660
1038704,1040402,2020-10-07T05:50:16.637Z,1582365
188744,1040260,2020-10-07T04:04:36.817Z,1905014
188744,1040330,2020-10-07T04:55:38.693Z,1223471
1040330,1040457,2020-10-07T06:37:23.923Z,5264912
1040330,1040478,2020-10-07T06:52:36.797Z,2062359
1040330,1040481,2020-10-07T06:54:41.853Z,1223471
1040330,1040483,2020-10-07T06:55:56.83Z,2062359
1040330,1040549,2020-10-07T08:07:22.12Z,5264912
1040330,1041141,2020-10-07T15:23:54.76Z,2062359
188744,1040073,2020-10-07T01:10:00.65Z,1243482
188744,1040068,2020-10-07T01:04:29.827Z,5264912
1040068,1040107,2020-10-07T01:24:50.627Z,2062359
1040068,1040119,2020-10-07T01:41:59.707Z,0
1040068,1040251,2020-10-07T03:56:15.62Z,5264912
1040068,1040253,2020-10-07T03:58:46.047Z,5264912
188744,1040130,2020-10-07T01:49:18.187Z,2062359
188744,1038179,2020-10-05T15:57:16.937Z,1522136
188744,1040086,2020-10-07T01:17:18.857Z,5325169
188744,1038154,2020-10-05T15:39:22.923Z,656212
188744,1037480,2020-10-05T04:21:20.4Z,5264912
188744,1043463,2020-10-09T02:23:31.61Z,5264912
1043463,1043476,2020-10-09T02:52:10.283Z,2062359
1043463,1043498,2020-10-09T03:22:49.173Z,5264912
188744,1037752,2020-10-05T10:00:34.527Z,5325169
189168,1039930,2020-10-06T22:37:51.477Z,456596
189168,1039923,2020-10-06T22:11:29.83Z,761268
1039923,1039928,2020-10-06T22:29:31.033Z,3355848
188846,1038230,2020-10-05T16:57:01.053Z,113660
1038230,1038314,2020-10-05T18:14:13.713Z,2745910
188813,1037885,2020-10-05T12:11:23.133Z,5007869
